OBJECTID,Latitude (degree),Longitude (degree),Ocean,Region,Subregion,Country,State,Beach Location,Marine Setting,Ocean Bottom Depth (m),Water Sample Depth (m),Sediment Sample Depth (m),Sampling Method,Mesh Size (mm),Transect Number,Sampling Point on Beach,Volunteers Number,Collecting Time (min),Standardized Nurdle  Amount,Microplastics Measurement,Unit,Concentration Class Range,Concentration Class,Short Reference,Long Reference,DOI,Organization,Keywords,NCEI Accession Number,NCEI Accession Link,Symbology,GlobalID,Sample Date,x,y
8604,20.57,-154.86,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,1.452084,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",039b0ee3-3fb7-4d7f-8d52-b44fe171e3f8,10/29/2012 12:00:00 AM,-154.86,20.5700000000001
8605,20.61,-155,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,2.653828,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",bc67f7f3-39e7-42b9-bd03-dac4f5cf1b80,10/29/2012 12:00:00 AM,-155,20.6100000000001
8606,20.27,-156.47,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,1.304016,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",f65ed561-91a8-4c87-a576-b21c11d53e2d,10/30/2012 12:00:00 AM,-156.47,20.27
8607,19.95,-156.16,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.51448,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",7d6ce870-e918-4463-bf28-c8a40d7b4b8d,10/30/2012 12:00:00 AM,-156.16,19.95
8608,19.24,-156.55,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,3.824844,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",a3712b6e-83ff-43cc-a51b-9cfc54f87b47,10/30/2012 12:00:00 AM,-156.55,19.2400000000001
8609,18.46,-157.58,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,2.275144,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",a7f1f752-5e78-45b8-a5ad-175e9858e6e1,10/30/2012 12:00:00 AM,-157.58,18.46
8610,17.55,-158.31,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,1.085568,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",635396bd-bf3f-420f-a766-141525f0aecc,10/30/2012 12:00:00 AM,-158.31,17.5500000000001
8611,16.88,-159.15,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,5.661444,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",59c1cd23-8d45-4827-b3e3-600128a7632c,10/30/2012 12:00:00 AM,-159.15,16.8800000000001
8612,16.36,-159.94,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,4.340496,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",c1b560c5-9826-4fba-b582-77e0c4958f5a,10/31/2012 12:00:00 AM,-159.94,16.3600000000001
8613,16.28,-160.37,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,2.319528,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",d463c7d5-6ea9-467e-9360-4d15375ba289,10/31/2012 12:00:00 AM,-160.37,16.28
8614,16.13,-162,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,4.569056,pieces/m3,1-10,High,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, High, 1-10 pieces/m3",eb1d3f39-0af6-4b3a-a976-cb69147bd2f1,11/1/2012 12:00:00 AM,-162,16.1300000000001
8615,15.94,-162.49,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.281108,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",2ea9a828-667e-4cc4-b30a-78e0c16c02c8,11/1/2012 12:00:00 AM,-162.49,15.9400000000001
8616,15.25,-157.55,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.481356,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",6741eaa3-6ab6-4653-95bd-7b07c562cc18,11/1/2012 12:00:00 AM,-157.55,15.2500000000001
8617,14.71,-157.43,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.313264,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",be2268da-22c1-4aa1-b16d-9a5274b09485,11/1/2012 12:00:00 AM,-157.43,14.71
8618,14.12,-157.12,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.566396,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",0cb699e9-0177-42bf-aa36-04f87820ca60,11/2/2012 12:00:00 AM,-157.12,14.1200000000001
8619,13.69,-156.87,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.313744,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",aaaa026c-5ec1-4355-8aae-768b35e6dfa3,11/2/2012 12:00:00 AM,-156.87,13.6900000000001
8620,12.95,-156.94,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Very Low, 0-0.0005 pieces/m3",2d7dd2b5-0a0b-49a0-8f21-672705419df5,11/3/2012 12:00:00 AM,-156.94,12.95
8621,12.52,-156.96,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.027024,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",efe04609-9719-4d08-b756-34b0c131a346,11/3/2012 12:00:00 AM,-156.96,12.52
8622,11.44,-156.82,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.233112,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",d827ddad-3cd6-4431-9526-85ae8b435ade,11/3/2012 12:00:00 AM,-156.82,11.4400000000001
8623,11.09,-156.77,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.027148,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",5b0c5e15-bafe-45b6-96bf-77ec5ac77577,11/3/2012 12:00:00 AM,-156.77,11.09
8624,10.33,-156.71,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.0253,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",4c7faacc-95cc-489f-9d91-2fc3acb5edb7,11/4/2012 12:00:00 AM,-156.71,10.33
8625,9.55,-155.93,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.022564,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",4b7281b7-dd17-4098-8154-95b9c47f2172,11/4/2012 12:00:00 AM,-155.93,9.55000000000007
8626,8.38,-151.97,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.081712,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",5a34cc1a-09ff-4928-9713-d001c501d651,11/4/2012 12:00:00 AM,-151.97,8.38000000000005
8627,7.43,-149.9,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.07098,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",5e179b4c-fe43-40be-9b46-55062bca9df8,11/4/2012 12:00:00 AM,-149.9,7.43000000000006
8628,6.84,-149.44,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.049752,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",d90018ba-f00e-48b7-b183-85a0a16ee64e,11/5/2012 12:00:00 AM,-149.44,6.84000000000003
8629,6.42,-148.97,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.006156,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",81d5550b-9cb7-42fb-b3c7-f9a102eee74a,11/5/2012 12:00:00 AM,-148.97,6.42000000000007
8630,5.79,-147.72,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.020772,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",9cdda545-884c-4499-91c2-182089650479,11/5/2012 12:00:00 AM,-147.72,5.79000000000002
8631,5.28,-146.64,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.017148,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",072304c1-ca97-4fa5-8e73-c83b7b018825,11/5/2012 12:00:00 AM,-146.64,5.28000000000003
8632,4.41,-145.74,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.001596,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Low, 0.0005-0.005 pieces/m3",261a1d3a-7fd1-4edb-9ba8-f7f241013f17,11/17/2012 12:00:00 AM,-145.74,4.41000000000003
8633,3.48,-143.62,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.016344,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",acb27ebb-56ad-4dd8-b7af-ef8263eebb5b,11/19/2012 12:00:00 AM,-143.62,3.48000000000008
8634,2.89,-137.24,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Very Low, 0-0.0005 pieces/m3",268ad7bf-30ee-44b4-a9c9-843e124e2a9d,11/20/2012 12:00:00 AM,-137.24,2.89000000000004
8635,2.19,-135.73,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.019392,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",1929b76c-0dee-41eb-8479-3ee808762a80,11/21/2012 12:00:00 AM,-135.73,2.19000000000005
8636,12.51,-128.9,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Very Low, 0-0.0005 pieces/m3",0510d4cb-3f61-451b-b998-0bf80a69be0a,11/22/2012 12:00:00 AM,-128.9,12.51
8637,10.56,-157.79,Pacific Ocean,,,,,,Ocean water,,0,,Neuston net,0.335,,,,,,0.01814,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,"Ocean Surface, Medium, 0.005-1 pieces/m3",8e3bbf95-62ec-41b0-b62d-0e1e56bd15a9,11/23/2012 12:00:00 AM,-157.79,10.5600000000001
